channel_id	description
UCQMELFlXQL38KPm8kM-4Adg	"A new video every Sunday! Visit Jay Leno's Garage, the Emmy-winning series where Jay Leno gives car reviews, motorcycle reviews, compares cars, and shares his passion and expertise on anything that rolls, explodes, and makes noise. Classic cars, restomods, super cars like the McLaren P1, sports cars like Porsche 918 Spyder and Camaro Z28, cafe racers, vintage cars, and much, much more. Subscribe for more: http://bit.ly/JLGSubscribe

Episodes available for purchase. https://www.apple.com/itunes/"
UCIRgR4iANHI2taJdz8hjwLw	"I'm Tim, 'Living the Supercar Dream' with Senna, GT, SLS AMG Black Series, 675LT Spider, GTC4Lusso, Vantage GT8, GT R Pro, G63, Focus RS Heritage Edition, Focus RS Race Red Edition and Toyota Supra, join me on my adventures! Shelby GT500, Mercedes-AMG GT R Roadster, BMW M8 Competition and TVR Griffith are on their way...
 
If you would like to know more about me and my life, please visit my website where you will find background information on the Shmeemobiles, the most frequently asked questions, my personal blog and the ShmeeCalendar, a schedule for the year to come. http://shmee150.com/

Business enquiries
 
For business enquiries please contact me on my personal website. Via the contact and advertise page you will be able to contact me and share your enquiries directly.
 
Contact page: http://shmee150.com/contact-shmee150/
Advertise page: http://shmee150.com/advertise-on-shmee150/"
UCB_qr75-ydFVKSF9Dmo6izg	The Official F1® YouTube Channel – See more at www.Formula1.com
UC2dBZuI6gS-jv7PCIDXkXag	YouTube's original source for un-biased in-depth car reviews!
UCsqjHFMB_JYTaEnf_vmTNqg	
UCULKp_WfpcnuqZsrjaK1DVw	"Carbuyer makes car buying simple. We're the only automotive brand that's approved by the Plain English Campaign, delivering you clear, concise and easy to understand information about the things that really matter when you're choosing - and buying - your next car.

Every week, Carbuyer's YouTube channel brings you simple and entertaining reviews on every major make and model that's available for sale in the UK. Plus you'll find frequently-updated top 10 features and the occasional group test for good measure.

So don't miss a single video. Subscribe now at https://www.youtube.com/carbuyer

If you want even more helpful information, head over to Carbuyer.co.uk where you'll find in-depth reviews of more than 600 cars, alongside the best buying advice and dozens of features helping you to narrow down your car buying shortlist."
UC6S0jAvcapqJ48ZzLfva12g	Automotive News, Views and Reviews
UC9zTuyWffK9ckEz1216noAw	"Flite Test is here to educate, entertain and elevate those who have an interest in flight.
We live in a world where people are inside too much, disconnected too often and passionate about too little. We are leading the charge for the worldwide community of people passionate about flight, creating the means both virtually and physically for them to connect relationally, grow intellectually and share widely their passion with others.

Our website: https://www.flitetest.com/
Visit our store! https://store.flitetest.com/
Facebook: https://www.facebook.com/flitetest
Instagram: https://www.instagram.com/flitetest/"
UCrkahiSmFd6w0fmdZ95K_wA	"Trucker, Youtube, and Creepy Neighbour. Traveling all Canada and USA creating DAILY VLOGS! 

Twitter: @truckerjosh456

Add me on Facebook: http://www.Facebook.com/truckerjosh456

and by subscribing to my YouTube :) truckerjosh456

Just Google me ""Trucker Josh""  :)"
UCFwzOXPZKE6aH3fAU0d2Cyg	"Welcome to evo – The Thrill of Driving.

On this channel you'll find expert performance car reviews, supercars and hypercars on the limit, the world's greatest roads, in-depth motor show videos and much more.

evo magazine was launched in 1998 and is considered the performance car bible. Today, evo has 16 international editions, a popular website and an award-winning app.

Visit our website: www.evo.co.uk"
UC8pYaQzbBBXg9GIOHRvTmDQ	MotoGP™ is the premier motorcycle racing World Championship; an eighteen-race series visiting fourteen countries, four continents and with pan-global television coverage. To know more about the FIM MotoGP™ World Championship, please visit the official web site at: www.motogp.com
UCWrYq18mdNMkU44WcWGqNtw	I make Lego Speed Build videos :)
UClqhvGmHcvWL9w3R48t9QXQ	"How do cars work? It's a simple question, without a simple answer. That's what this channel is for! You could search the web endlessly for consumable information, or you can watch my simple to understand videos. I'm a graduated mechanical engineer with a passion for cars, and my goal is to help other people passionate about cars learn how they work. Hope you find my videos enjoyable; feel free to ask questions! 

New videos every Wednesday.
Jason Fenske - Channel Owner - Engineering Explained"
UCUhFaUpnq31m6TNX2VKVSVA	On the lookout for your next car? Head to carwow.co.uk to find the right car from the right dealer, at the right price.
UCXlfi8sf6cKGQ8sOd0-yRuw	"This is the official YouTube page of Hoonigan. It contains awesome hoonage, caught on tape. 

For more info: hoonigan.com"
UCX6b17PVsYBQ0ip5gyeme-Q	"At Crash Course, we believe that high quality educational videos should be available to everyone for free! 

Subscribe for weekly videos from our current courses! Right now, we're producing Organic Chemistry and European History. We also recently teamed up with Arizona State University to bring you two more courses: Study Hall Composition, and Study Hall Algebra. 

The Crash Course team has produced more than 32 courses on a wide variety of subjects, including organic chemistry, literature, world history, biology, philosophy, theater, ecology, and many more! 

Help support Crash Course at Patreon.com/CrashCourse."
UCsXVk37bltHxD1rDPwtNM8Q	"Videos explaining things with optimistic nihilism. 

We are a small team who want to make science look beautiful. Because it is beautiful. 

Currently we make one animation video per month. Follow us on Twitter, Facebook to get notified when a new one comes out.

FAQ:
 
- We do the videos with After Effects and Illustrator."
UCHnyfMqiRRG1u-2MsSQLbXA	An element of truth - videos about science, education, and anything else I find interesting.
UCoxcjq-8xIDTYp3uz647V5A	Videos about numbers - it's that simple. Videos by Brady Haran
UCsooa4yRKGN_zEE8iknghZA	"TED-Ed’s commitment to creating lessons worth sharing is an extension of TED’s mission of spreading great ideas. Within TED-Ed’s growing library of TED-Ed animations, you will find carefully curated educational videos, many of which represent collaborations between talented educators and animators nominated through the TED-Ed website (ed.ted.com).

Want to suggest an idea for a TED-Ed animation or get involved with TED-Ed? Visit our website at: http://ed.ted.com/get_involved.

Also, consider donating to us on Patreon! By doing so, you directly support our mission and receive some pretty awesome rewards: https://www.patreon.com/teded

For more information on using TED for commercial purposes (e.g. employee learning, in a film, or in an online course), please submit a Media Request using this link: https://media-requests.ted.com/"
UCUHW94eEFW7hkUMVaZz4eDg	"Simply put: cool physics and other sweet science.

""If you can't explain it simply, you don't understand it well enough.""
~Rutherford via Einstein? (wikiquote)

Created by Henry Reich"
UC4a-Gbdw7vOaccHmFo40b9g	"Khan Academy is a 501(c)(3) nonprofit organization with the mission of providing a free, world-class education for anyone, anywhere. Our interactive practice problems, articles, and videos help students succeed in math, biology, chemistry, physics, history, economics, finance, grammar, and many other topics. 

Khan Academy provides teachers with data on how their students are doing so they can identify gaps in learning and provide tailored instruction. We  also offer free personalized SAT and LSAT practice in partnership with the College Board and the Law School Admission Council. 

Our resources have been translated into dozens of languages, and 15 million people around the globe learn on Khan Academy each month."
UCtI0Hodo5o5dUb67FeUjDeA	SpaceX designs, manufactures and launches the world’s most advanced rockets and spacecraft.
UCLA_DiR1FfKNvjuUpBHmylQ	"NASA's mission is to pioneer the future in space exploration, scientific discovery and aeronautics research.

To do that,  we have worked around the world -- and off it -- for more than 50 years, searching for answers to fundamental questions about our place in the universe. We're exploring space and discovering Earth. Join us for this exciting and important journey."
UC_x5XG1OV2P6uZZ5FSM9Ttw	The Google Developers channel features talks from events, educational series, best practices, tips, and the latest updates across our products and platforms.
UCiDKcjKocimAO1tVw1XIJ0Q	"Mahendras is the Official YouTube Channel of Mahendra Educational Private Limited specialized in facilitating online classes for Bank, SSC, Railways & other competitive examinations. Our Tagline ""Your Success is Our Success"" defines our mission for our aspirants

We are among the most watched, liked & subscribed educational platforms where not only the subjective basic concepts are cleared but also short tricks are provided from zero level to high difficulty level. In addition to it, we also provide upcoming vacancy updates, exam reviews, exam analysis, strategies for how to crack exam within stipulated time duration, as well as preparation tips & tricks

We are expert in government exam preparation such as RBI, SBI Clerk 2020, SBI SO, IBPS PO 2020, IBPS Clerk 2020 , IBPS SO, RRB PO, RRB Clerk, RRB SO, Railway , SSC CGL 2020, SSC CHSL & Many more

Online Videos For Government Exams for Bank & SSC Exam  
Former Name Mahendra Guru
Mahendra Guru to Mahendras - 17th April 2019"
UCH4BNI0-FOK2dMXoFtViWHw	"It's Okay to be Smart is created by Joe Hanson, Ph.D. who is a curious group of atoms in a very curious universe. Join me as I explore curiosity and illuminate the science behind… well, everything. 

Have ideas or questions? Find me on Twitter: @okaytobesmart or @DrJoeHanson

Mailing address:
It's Okay To Be Smart
PO Box 82611
Austin, TX 78708"
UCoihrBTsIlpFnTkJFU-kdtQ	"Seja bem-vindo ao maior canal de Concursos Públicos do YouTube!

Assista a videoaulas gratuitas para os principais concursos do Brasil: Polícia Federal (PF), Polícia Rodoviária Federal (PRF), MPU, INSS e outros.

Aprenda técnicas de estudo e como ter motivação para estudar. 

Inscreva-se no canal e torne-se um dos mais de 112 mil aprovados! 

Mude Sua Vida!"
UCYO_jab_esuFRV4b17AJtAw	"3Blue1Brown, by Grant Sanderson, is some combination of math and entertainment, depending on your disposition. The goal is for explanations to be driven by animations and for difficult problems to be made simple with changes in perspective.

For more information, other projects, FAQs, and inquiries see the website: https://www.3blue1brown.com"
UC-EnprmCZ3OXyAoG7vjVNCA	"Located between San Francisco and San Jose in the heart of Silicon Valley, Stanford University is recognized as one of the world's leading research and teaching institutions.    The University was founded in 1891 by Leland and Jane Stanford to ""promote the public welfare by exercising an influence on behalf of humanity and civilization."" More than a century later, Stanford remains dedicated to finding solutions to the great challenges of the day and to preparing our students for leadership in today's complex world.

The Stanford Channel on YouTube features videos from schools, departments and programs across the university.   Highlights include courses, faculty lectures, campus events and the latest research news from Stanford."
UCVHFbqXqoYvEWM1Ddxl0QDg	Welcome to the official Android Developers YouTube channel. Get the latest Android news, best practices, live videos, demonstrations, tutorials, and more. Subscribe to receive the latest on Android development.
UC7DdEm33SyaTDtWYGO2CwdA	"Physics Girl is a YouTube channel created by Dianna Cowern that adventures into the physical sciences with experiments, demonstrations, and cool new discoveries. Physics Girl has videos for every atom and eve.


Mailing address:
Physics Girl
PO Box 9281
San Diego CA, 92169"
UCFtEEv80fQVKkD4h1PF-Xqw	Welcome to the official Microsoft YouTube channel. As we strive to empower every person and every organization on the planet to achieve more, we're sharing stories about our technology and the people using it to do amazing things.
